article_length,num_sentences,avg_word_length,unique_entries,num_relations,relation_density,relation_density_per_sentence,precision,recall,f1,support
1035,7,5.232704402515723,3,2,0.001932367149758454,0.2857142857142857,0.5,0.5,0.5,2.0
802,6,5.040322580645161,9,14,0.017456359102244388,2.3333333333333335,0.0,0.0,0.0,17.0
1205,11,4.653465346534653,10,11,0.009128630705394191,1.0,0.0,0.0,0.0,13.0
1102,12,4.695652173913044,8,8,0.007259528130671506,0.6666666666666666,0.0,0.0,0.0,9.0
659,5,4.603603603603603,8,9,0.013657056145675266,1.8,0.0,0.0,0.0,12.0
1493,11,5.256521739130434,11,25,0.016744809109176157,2.272727272727273,0.12,0.04,0.06,25.0
1168,7,5.386363636363637,17,18,0.015410958904109588,2.5714285714285716,0.0,0.0,0.0,19.0
713,5,4.837606837606837,12,12,0.016830294530154277,2.4,0.0,0.0,0.0,15.0
1062,11,5.005917159763314,9,13,0.01224105461393597,1.1818181818181819,0.15384615384615385,0.07692307692307693,0.10256410256410256,13.0
1426,8,5.536231884057971,10,9,0.006311360448807854,1.125,0.0,0.0,0.0,11.0
1096,10,4.090909090909091,8,12,0.010948905109489052,1.2,0.0,0.0,0.0,13.0
1412,10,4.8,10,13,0.009206798866855524,1.3,0.0,0.0,0.0,15.0
879,9,5.176470588235294,10,14,0.015927189988623434,1.5555555555555556,0.0,0.0,0.0,18.0
1302,10,4.8428571428571425,9,17,0.013056835637480798,1.7,0.0,0.0,0.0,17.0
2331,18,4.888020833333333,6,9,0.003861003861003861,0.5,0.0,0.0,0.0,10.0
1553,14,4.809523809523809,7,8,0.0051513200257566,0.5714285714285714,0.0,0.0,0.0,9.0
1249,8,4.698564593301436,8,7,0.005604483586869495,0.875,0.0,0.0,0.0,9.0
841,12,4.695652173913044,4,5,0.005945303210463734,0.4166666666666667,0.0,0.0,0.0,8.0
1130,11,4.142156862745098,6,4,0.0035398230088495575,0.36363636363636365,0.0,0.0,0.0,5.0
1171,10,4.565656565656566,11,22,0.018787361229718188,2.2,0.0,0.0,0.0,23.0
954,8,4.842105263157895,6,7,0.007337526205450734,0.875,0.0,0.0,0.0,13.0
1463,11,4.579365079365079,8,11,0.007518796992481203,1.0,0.15384615384615385,0.07692307692307693,0.10256410256410256,13.0
1139,8,4.622448979591836,5,5,0.004389815627743635,0.625,0.6,0.2,0.3,5.0
1055,8,5.423076923076923,3,2,0.0018957345971563982,0.25,0.0,0.0,0.0,3.0
1387,11,4.660944206008583,7,9,0.006488824801730353,0.8181818181818182,0.0,0.0,0.0,13.0
652,5,4.62962962962963,11,16,0.024539877300613498,3.2,0.0,0.0,0.0,17.0
1621,11,4.642857142857143,10,12,0.007402837754472548,1.0909090909090908,0.0,0.0,0.0,14.0
1637,17,5.188,7,9,0.005497861942577886,0.5294117647058824,0.0,0.0,0.0,11.0
1031,8,4.434065934065934,10,12,0.011639185257032008,1.5,0.0,0.0,0.0,15.0
869,9,4.517006802721088,16,17,0.019562715765247412,1.8888888888888888,0.0,0.0,0.0,18.0
695,9,4.681034482758621,11,10,0.014388489208633094,1.1111111111111112,0.0,0.0,0.0,10.0
976,6,4.689873417721519,12,34,0.03483606557377049,5.666666666666667,0.0,0.0,0.0,36.0
1649,15,4.855555555555555,7,8,0.004851425106124924,0.5333333333333333,0.0,0.0,0.0,12.0
851,2,5.464912280701754,26,27,0.03172737955346651,13.5,0.0,0.0,0.0,29.0
1167,8,4.636363636363637,8,7,0.005998286203941731,0.875,0.0,0.0,0.0,8.0
743,5,4.9421487603305785,7,8,0.010767160161507403,1.6,0.0,0.0,0.0,11.0
1276,9,4.263392857142857,11,9,0.007053291536050157,1.0,0.0,0.0,0.0,11.0
918,5,5.421875,6,5,0.0054466230936819175,1.0,0.0,0.0,0.0,8.0
702,5,4.669491525423729,7,8,0.011396011396011397,1.6,0.0,0.0,0.0,9.0
1548,11,5.190677966101695,7,12,0.007751937984496124,1.0909090909090908,0.0,0.0,0.0,14.0
772,7,4.282608695652174,6,5,0.006476683937823834,0.7142857142857143,0.0,0.0,0.0,7.0
1420,11,5.1506849315068495,9,5,0.0035211267605633804,0.45454545454545453,0.0,0.0,0.0,7.0
609,4,4.368932038834951,15,15,0.024630541871921183,3.75,0.0,0.0,0.0,18.0
776,12,4.811475409836065,14,19,0.024484536082474227,1.5833333333333333,0.325,0.05,0.08666666666666667,20.0
1088,6,5.325301204819277,10,9,0.008272058823529412,1.5,0.0,0.0,0.0,11.0
851,6,4.695035460992908,7,6,0.007050528789659225,1.0,0.0,0.0,0.0,8.0
817,5,5.104,14,8,0.009791921664626682,1.6,0.0,0.0,0.0,11.0
1121,7,5.097701149425287,13,18,0.016057091882247992,2.5714285714285716,0.3157894736842105,0.05263157894736842,0.09022556390977443,19.0
849,5,4.899280575539568,7,10,0.011778563015312132,2.0,0.0,0.0,0.0,11.0
987,10,4.365714285714286,16,14,0.014184397163120567,1.4,0.0,0.0,0.0,18.0
1671,11,4.712230215827338,15,14,0.008378216636744464,1.2727272727272727,0.0,0.0,0.0,17.0
1005,8,4.759036144578313,6,8,0.007960199004975124,1.0,0.16666666666666666,0.1111111111111111,0.13333333333333336,9.0
803,7,4.4,8,11,0.0136986301369863,1.5714285714285714,0.6363636363636364,0.2727272727272727,0.38181818181818183,11.0
1074,8,4.781609195402299,11,14,0.01303538175046555,1.75,0.0,0.0,0.0,16.0
792,5,5.35,6,6,0.007575757575757576,1.2,0.0,0.0,0.0,8.0
956,9,4.966666666666667,12,18,0.01882845188284519,2.0,0.16666666666666666,0.05555555555555555,0.08333333333333333,18.0
893,5,4.653333333333333,3,4,0.004479283314669653,0.8,0.0,0.0,0.0,5.0
1047,11,4.932515337423313,19,28,0.026743075453677174,2.5454545454545454,0.13333333333333333,0.03333333333333333,0.05333333333333334,30.0
1257,11,4.768115942028985,12,12,0.00954653937947494,1.0909090909090908,0.0,0.0,0.0,17.0
739,5,4.661290322580645,13,17,0.023004059539918808,3.4,0.0,0.0,0.0,18.0
1762,15,4.624573378839591,7,12,0.00681044267877412,0.8,0.23076923076923078,0.07692307692307693,0.11538461538461539,13.0
1289,8,4.886255924170616,6,7,0.005430566330488751,0.875,0.0,0.0,0.0,8.0
845,9,4.635714285714286,8,10,0.011834319526627219,1.1111111111111112,0.0,0.0,0.0,13.0
846,9,4.934306569343065,10,13,0.015366430260047281,1.4444444444444444,0.0,0.0,0.0,18.0
1097,7,4.884393063583815,13,11,0.010027347310847767,1.5714285714285714,0.0,0.0,0.0,15.0
1550,12,4.609022556390977,13,20,0.012903225806451613,1.6666666666666667,0.0,0.0,0.0,21.0
1216,11,4.782383419689119,13,15,0.012335526315789474,1.3636363636363635,0.0,0.0,0.0,16.0
806,10,4.906976744186046,14,24,0.02977667493796526,2.4,0.0,0.0,0.0,26.0
936,7,4.487804878048781,7,9,0.009615384615384616,1.2857142857142858,0.0,0.0,0.0,11.0
1145,8,5.2701149425287355,5,6,0.005240174672489083,0.75,0.0,0.0,0.0,10.0
799,7,4.7593984962406015,7,8,0.010012515644555695,1.1428571428571428,0.0,0.0,0.0,9.0
1530,14,4.605363984674329,14,16,0.01045751633986928,1.1428571428571428,0.29411764705882354,0.058823529411764705,0.0980392156862745,17.0
1273,9,4.88780487804878,9,7,0.0054988216810683424,0.7777777777777778,0.0,0.0,0.0,8.0
752,5,4.268656716417911,7,11,0.014627659574468085,2.2,0.0,0.0,0.0,11.0
994,10,4.699386503067485,8,13,0.013078470824949699,1.3,0.0,0.0,0.0,16.0
1588,14,5.484444444444445,24,24,0.015113350125944584,1.7142857142857142,0.0,0.0,0.0,24.0
1214,7,4.615763546798029,10,13,0.01070840197693575,1.8571428571428572,0.0,0.0,0.0,14.0
1263,11,4.683937823834197,7,4,0.003167062549485352,0.36363636363636365,0.0,0.0,0.0,6.0
985,9,4.746913580246914,8,11,0.01116751269035533,1.2222222222222223,0.0,0.0,0.0,12.0
1959,16,4.605341246290801,8,6,0.0030627871362940277,0.375,0.0,0.0,0.0,10.0
1509,13,5.632558139534884,4,4,0.0026507620941020544,0.3076923076923077,0.0,0.0,0.0,6.0
886,7,4.722972972972973,7,7,0.007900677200902935,1.0,0.0,0.0,0.0,9.0
1710,12,4.884892086330935,15,39,0.02280701754385965,3.25,0.2625,0.025,0.04565217391304348,40.0
949,9,4.509090909090909,14,25,0.026343519494204427,2.7777777777777777,0.0,0.0,0.0,27.0
692,7,4.466666666666667,5,7,0.010115606936416185,1.0,0.1875,0.125,0.15000000000000002,8.0
1126,9,4.41,9,10,0.008880994671403197,1.1111111111111112,0.0,0.0,0.0,12.0
809,7,4.770370370370371,12,19,0.023485784919653894,2.7142857142857144,0.5789473684210527,0.15789473684210525,0.2481203007518797,19.0
1953,11,5.541666666666667,14,19,0.00972862263184844,1.7272727272727273,0.0,0.0,0.0,25.0
992,9,4.632530120481928,11,17,0.017137096774193547,1.8888888888888888,0.0,0.0,0.0,18.0
669,10,4.495575221238938,2,2,0.0029895366218236174,0.2,0.0,0.0,0.0,4.0
936,7,5.35251798561151,7,5,0.005341880341880342,0.7142857142857143,0.0,0.0,0.0,12.0
1055,19,5.20625,10,8,0.007582938388625593,0.42105263157894735,0.0,0.0,0.0,11.0
1239,7,5.227513227513228,8,9,0.007263922518159807,1.2857142857142858,0.0,0.0,0.0,13.0
1661,10,5.057251908396947,7,7,0.004214328717639976,0.7,0.0,0.0,0.0,8.0
934,5,4.7594936708860756,7,8,0.008565310492505354,1.6,0.0,0.0,0.0,9.0
1319,11,4.730593607305936,21,33,0.025018953752843062,3.0,0.3333333333333333,0.09090909090909091,0.14285714285714285,33.0
788,4,4.957983193277311,15,25,0.031725888324873094,6.25,0.0,0.0,0.0,25.0
1227,10,5.369565217391305,11,9,0.007334963325183374,0.9,0.0,0.0,0.0,14.0
707,10,4.728813559322034,9,14,0.019801980198019802,1.4,0.0,0.0,0.0,14.0
706,7,4.894736842105263,7,8,0.0113314447592068,1.1428571428571428,0.1,0.1,0.1,10.0
709,8,4.26984126984127,13,17,0.023977433004231313,2.125,0.0,0.0,0.0,17.0
897,8,5.260869565217392,7,6,0.006688963210702341,0.75,0.0,0.0,0.0,10.0
974,9,4.449101796407185,11,14,0.014373716632443531,1.5555555555555556,0.0,0.0,0.0,16.0
1074,13,4.491891891891892,10,9,0.008379888268156424,0.6923076923076923,0.0,0.0,0.0,12.0
909,9,4.773333333333333,15,21,0.0231023102310231,2.3333333333333335,0.0,0.0,0.0,22.0
1255,10,4.3464912280701755,9,13,0.010358565737051793,1.3,0.0,0.0,0.0,16.0
1162,7,5.162921348314606,28,44,0.0378657487091222,6.285714285714286,0.3,0.022222222222222223,0.041379310344827586,45.0
1355,15,5.1913875598086126,16,21,0.015498154981549815,1.4,0.0,0.0,0.0,22.0
1155,8,4.553846153846154,13,15,0.012987012987012988,1.875,0.0,0.0,0.0,17.0
920,8,4.801369863013699,12,26,0.02826086956521739,3.25,0.0,0.0,0.0,27.0
1168,6,4.962962962962963,12,20,0.017123287671232876,3.3333333333333335,0.0,0.0,0.0,21.0
1233,5,4.925373134328358,8,8,0.006488240064882401,1.6,0.0,0.0,0.0,9.0
1698,15,5.022304832713755,9,6,0.0035335689045936395,0.4,0.0,0.0,0.0,11.0
1055,14,4.823529411764706,12,14,0.013270142180094787,1.0,0.0,0.0,0.0,16.0
1214,10,4.8,12,23,0.018945634266886325,2.3,0.0,0.0,0.0,24.0
1516,13,4.74015748031496,12,9,0.005936675461741424,0.6923076923076923,0.0,0.0,0.0,11.0
965,11,4.9935064935064934,0,0,0.0,0.0,0.0,0.0,0.0,1.0
794,9,5.074380165289257,7,15,0.018891687657430732,1.6666666666666667,0.0,0.0,0.0,15.0
771,7,4.864,8,12,0.01556420233463035,1.7142857142857142,0.10256410256410256,0.07692307692307693,0.0879120879120879,13.0
765,8,4.3893129770992365,4,8,0.01045751633986928,1.0,0.0,0.0,0.0,9.0
1973,11,5.416107382550336,12,19,0.00963000506842372,1.7272727272727273,0.3684210526315789,0.10526315789473684,0.16374269005847952,19.0
867,9,5.051470588235294,7,10,0.011534025374855825,1.1111111111111112,0.0,0.0,0.0,11.0
1167,7,4.746031746031746,10,9,0.007712082262210797,1.2857142857142858,0.0606060606060606,0.09090909090909091,0.07272727272727274,11.0
1332,13,4.88785046728972,3,2,0.0015015015015015015,0.15384615384615385,0.0,0.0,0.0,4.0
740,5,5.453703703703703,9,16,0.021621621621621623,3.2,0.0,0.0,0.0,16.0
986,10,4.871165644171779,7,5,0.005070993914807302,0.5,0.0,0.0,0.0,8.0
969,5,4.987179487179487,11,10,0.010319917440660475,2.0,0.0,0.0,0.0,15.0
1242,8,5.177083333333333,6,4,0.00322061191626409,0.5,0.0,0.0,0.0,7.0
2262,12,5.261363636363637,5,8,0.0035366931918656055,0.6666666666666666,0.0,0.0,0.0,10.0
862,9,5.181818181818182,18,20,0.02320185614849188,2.2222222222222223,0.11904761904761904,0.047619047619047616,0.06802721088435373,21.0
747,7,4.624,11,12,0.01606425702811245,1.7142857142857142,0.0,0.0,0.0,12.0
820,5,4.838461538461538,2,1,0.0012195121951219512,0.2,0.0,0.0,0.0,3.0
1290,8,5.333333333333333,5,4,0.0031007751937984496,0.5,0.3,0.2,0.24000000000000005,5.0
1632,11,5.228915662650603,5,6,0.003676470588235294,0.5454545454545454,0.0,0.0,0.0,7.0
1117,13,4.760869565217392,21,26,0.023276633840644583,2.0,0.0,0.0,0.0,32.0
813,6,5.319672131147541,3,4,0.004920049200492005,0.6666666666666666,0.13333333333333333,0.2,0.16,5.0
955,6,5.23448275862069,18,23,0.024083769633507852,3.8333333333333335,0.0,0.0,0.0,24.0
806,3,5.681034482758621,11,17,0.02109181141439206,5.666666666666667,0.29411764705882354,0.058823529411764705,0.0980392156862745,17.0
643,8,4.584905660377358,11,19,0.029548989113530325,2.375,0.0,0.0,0.0,21.0
1674,10,5.111111111111111,6,5,0.002986857825567503,0.5,0.0,0.0,0.0,12.0
774,6,5.032786885245901,8,16,0.020671834625323,2.6666666666666665,0.0,0.0,0.0,18.0
807,8,4.625,9,14,0.01734820322180917,1.75,0.0,0.0,0.0,15.0
1048,12,4.349462365591398,6,5,0.004770992366412214,0.4166666666666667,0.0,0.0,0.0,6.0
794,5,5.032258064516129,12,13,0.0163727959697733,2.6,0.0,0.0,0.0,14.0
857,6,4.7,8,8,0.009334889148191364,1.3333333333333333,0.0,0.0,0.0,13.0
1020,12,4.626436781609195,0,0,0.0,0.0,0.0,0.0,0.0,1.0
797,6,4.559701492537314,11,12,0.015056461731493099,2.0,0.0,0.0,0.0,14.0
947,6,5.55,5,3,0.0031678986272439284,0.5,0.25,0.25,0.25,4.0
835,6,4.742647058823529,0,0,0.0,0.0,0.0,0.0,0.0,3.0
1064,8,4.793103448275862,12,24,0.022556390977443608,3.0,0.0,0.0,0.0,26.0
788,6,4.485294117647059,5,4,0.005076142131979695,0.6666666666666666,0.0,0.0,0.0,6.0
1133,7,5.027624309392265,11,13,0.01147396293027361,1.8571428571428572,0.10714285714285714,0.07142857142857142,0.08571428571428573,14.0
1389,9,4.686098654708521,14,33,0.023758099352051837,3.6666666666666665,0.0,0.0,0.0,36.0
887,8,4.363636363636363,9,23,0.02593010146561443,2.875,0.0,0.0,0.0,23.0
697,7,4.571428571428571,17,24,0.03443328550932568,3.4285714285714284,0.6666666666666666,0.041666666666666664,0.0784313725490196,24.0
1028,7,4.963414634146342,9,11,0.010700389105058366,1.5714285714285714,0.041666666666666664,0.08333333333333333,0.05555555555555555,12.0
930,7,4.881944444444445,23,19,0.02043010752688172,2.7142857142857144,0.0,0.0,0.0,21.0
870,6,4.802816901408451,11,12,0.013793103448275862,2.0,0.0,0.0,0.0,13.0
1826,12,4.802013422818792,9,11,0.006024096385542169,0.9166666666666666,0.0,0.0,0.0,12.0
831,7,5.129032258064516,10,10,0.012033694344163659,1.4285714285714286,0.0,0.0,0.0,15.0
1415,10,4.5,11,11,0.0077738515901060075,1.1,0.0,0.0,0.0,14.0
924,9,4.585987261146497,17,18,0.01948051948051948,2.0,0.0,0.0,0.0,19.0
717,9,4.504065040650406,7,12,0.016736401673640166,1.3333333333333333,0.0,0.0,0.0,13.0
902,5,5.4728682170542635,5,7,0.007760532150776054,1.4,0.0,0.0,0.0,7.0
2171,11,4.962536023054755,6,8,0.0036849378166743437,0.7272727272727273,0.0,0.0,0.0,10.0
1371,12,5.522388059701493,8,9,0.006564551422319475,0.75,0.0,0.0,0.0,10.0
1003,8,5.09433962264151,10,24,0.023928215353938187,3.0,0.0,0.0,0.0,25.0
830,8,4.854014598540146,10,12,0.014457831325301205,1.5,0.0,0.0,0.0,16.0
930,9,4.525,7,6,0.0064516129032258064,0.6666666666666666,0.0,0.0,0.0,6.0
786,5,5.3559322033898304,15,15,0.019083969465648856,3.0,0.0,0.0,0.0,17.0
1020,9,4.951515151515151,7,8,0.00784313725490196,0.8888888888888888,0.0,0.0,0.0,11.0
1033,7,4.617977528089888,11,14,0.013552758954501452,2.0,0.5,0.07142857142857142,0.125,14.0
1025,9,5.043478260869565,6,9,0.00878048780487805,1.0,0.2222222222222222,0.2222222222222222,0.2222222222222222,9.0
976,8,4.885350318471337,8,7,0.007172131147540984,0.875,0.03636363636363637,0.09090909090909091,0.051948051948051945,11.0
1151,6,4.73936170212766,7,7,0.006081668114682885,1.1666666666666667,0.0,0.0,0.0,9.0
1381,14,5.271844660194175,4,2,0.001448225923244026,0.14285714285714285,0.0,0.0,0.0,3.0
817,8,4.823529411764706,7,8,0.009791921664626682,1.0,0.0,0.0,0.0,9.0
863,5,4.9496402877697845,9,12,0.013904982618771726,2.4,0.0,0.0,0.0,12.0
791,4,5.087301587301587,8,10,0.012642225031605562,2.5,0.0,0.0,0.0,13.0
1352,10,4.6347826086956525,10,19,0.014053254437869823,1.9,0.0,0.0,0.0,20.0
811,7,5.062992125984252,4,3,0.0036991368680641184,0.42857142857142855,0.0,0.0,0.0,5.0
1103,9,4.78021978021978,7,7,0.006346328195829556,0.7777777777777778,0.0,0.0,0.0,10.0
939,7,4.462962962962963,8,7,0.007454739084132056,1.0,0.0,0.0,0.0,9.0
749,6,4.564516129032258,12,29,0.03871829105473965,4.833333333333333,0.0,0.0,0.0,34.0
1162,8,4.814432989690721,13,23,0.019793459552495698,2.875,0.0,0.0,0.0,26.0
1022,6,4.975460122699387,9,9,0.008806262230919765,1.5,0.0,0.0,0.0,11.0
1124,17,4.666666666666667,17,27,0.02402135231316726,1.588235294117647,0.15476190476190474,0.03571428571428571,0.05803571428571429,28.0
647,5,4.133333333333334,9,9,0.013910355486862442,1.8,0.0,0.0,0.0,12.0
1074,8,4.459893048128342,9,10,0.00931098696461825,1.25,0.0,0.0,0.0,12.0
1566,11,5.05668016194332,10,21,0.013409961685823755,1.9090909090909092,0.0,0.0,0.0,23.0
1146,10,4.598958333333333,7,7,0.006108202443280977,0.7,0.0,0.0,0.0,9.0
1608,12,4.632575757575758,6,5,0.003109452736318408,0.4166666666666667,0.0,0.0,0.0,10.0
977,9,4.9480519480519485,7,12,0.012282497441146366,1.3333333333333333,0.0,0.0,0.0,14.0
862,10,4.506756756756757,13,23,0.02668213457076566,2.3,0.4782608695652174,0.08695652173913043,0.14715719063545152,23.0
1489,13,4.818181818181818,10,10,0.006715916722632639,0.7692307692307693,0.0,0.0,0.0,11.0
2654,20,5.067469879518073,11,10,0.0037678975131876413,0.5,0.0,0.0,0.0,12.0
1000,10,5.233766233766234,7,6,0.006,0.6,0.08333333333333333,0.125,0.1,8.0
843,7,5.271317829457364,10,15,0.017793594306049824,2.142857142857143,0.0,0.0,0.0,17.0
838,7,4.450704225352113,16,25,0.029832935560859187,3.5714285714285716,0.0,0.0,0.0,26.0
863,10,5.106870229007634,7,4,0.004634994206257242,0.4,0.1,0.2,0.13333333333333333,5.0
768,6,4.492537313432836,11,12,0.015625,2.0,0.0,0.0,0.0,15.0
1028,6,4.419889502762431,13,11,0.010700389105058366,1.8333333333333333,0.0,0.0,0.0,12.0
819,4,6.138888888888889,5,7,0.008547008547008548,1.75,0.0,0.0,0.0,11.0
1697,15,5.213740458015267,3,4,0.002357100766057749,0.26666666666666666,0.0,0.0,0.0,10.0
1340,13,4.9904761904761905,21,21,0.015671641791044775,1.6153846153846154,0.0,0.0,0.0,22.0
831,7,5.0,4,3,0.0036101083032490976,0.42857142857142855,0.0,0.0,0.0,4.0
1070,11,5.134146341463414,22,29,0.027102803738317756,2.6363636363636362,0.0,0.0,0.0,32.0
1474,13,4.771784232365145,11,16,0.010854816824966078,1.2307692307692308,0.0,0.0,0.0,17.0
805,7,4.614814814814815,6,5,0.006211180124223602,0.7142857142857143,0.0,0.0,0.0,9.0
669,9,4.633928571428571,9,19,0.028400597907324365,2.111111111111111,0.0,0.0,0.0,20.0
1187,6,5.096256684491979,6,8,0.006739679865206402,1.3333333333333333,0.0,0.0,0.0,9.0
1240,8,5.0717948717948715,12,10,0.008064516129032258,1.25,0.0,0.0,0.0,11.0
1064,9,4.526881720430108,0,0,0.0,0.0,0.0,0.0,0.0,2.0
1195,11,4.767676767676767,13,13,0.010878661087866108,1.1818181818181819,0.0,0.0,0.0,14.0
752,12,4.426356589147287,2,2,0.0026595744680851063,0.16666666666666666,0.0,0.0,0.0,5.0
926,8,4.645161290322581,6,6,0.0064794816414686825,0.75,0.0,0.0,0.0,6.0
1452,8,4.48015873015873,13,19,0.013085399449035813,2.375,0.0,0.0,0.0,21.0
1168,7,4.573604060913706,4,3,0.0025684931506849314,0.42857142857142855,0.0,0.0,0.0,5.0
1007,9,4.8875,4,6,0.005958291956305859,0.6666666666666666,0.0,0.0,0.0,9.0
1002,7,4.751515151515152,19,25,0.0249500998003992,3.5714285714285716,0.0,0.0,0.0,27.0
1151,9,5.275862068965517,2,1,0.0008688097306689834,0.1111111111111111,0.0,0.0,0.0,3.0
1125,11,4.456410256410257,10,9,0.008,0.8181818181818182,0.0,0.0,0.0,10.0
885,7,5.492063492063492,12,10,0.011299435028248588,1.4285714285714286,0.01111111111111111,0.06666666666666667,0.019047619047619046,15.0
1145,9,5.083333333333333,10,7,0.00611353711790393,0.7777777777777778,0.0,0.0,0.0,9.0
2139,13,4.834302325581396,10,13,0.006077606358111267,1.0,0.0,0.0,0.0,16.0
1545,14,4.923387096774194,8,10,0.006472491909385114,0.7142857142857143,0.0,0.0,0.0,11.0
653,4,4.541284403669724,7,4,0.006125574272588055,1.0,0.0,0.0,0.0,9.0
684,3,4.5,21,20,0.029239766081871343,6.666666666666667,0.0,0.0,0.0,25.0
1365,8,4.656521739130435,9,7,0.005128205128205128,0.875,0.0,0.0,0.0,9.0
950,9,4.838709677419355,10,29,0.030526315789473683,3.2222222222222223,0.0,0.0,0.0,29.0
1034,8,5.20125786163522,11,15,0.014506769825918761,1.875,0.0,0.0,0.0,16.0
898,12,4.72108843537415,6,5,0.005567928730512249,0.4166666666666667,0.0,0.0,0.0,7.0
1267,13,4.644549763033176,8,16,0.012628255722178374,1.2307692307692308,0.0,0.0,0.0,17.0
773,7,5.358974358974359,9,11,0.014230271668822769,1.5714285714285714,0.0,0.0,0.0,13.0
1428,11,5.088888888888889,9,8,0.0056022408963585435,0.7272727272727273,0.0,0.0,0.0,10.0
1072,8,4.941860465116279,9,20,0.018656716417910446,2.5,0.22222222222222218,0.09523809523809523,0.13333333333333336,21.0
1876,14,4.794117647058823,6,5,0.0026652452025586353,0.35714285714285715,0.0,0.0,0.0,5.0
808,8,4.796992481203008,11,19,0.023514851485148515,2.375,0.0,0.0,0.0,19.0
1495,12,4.9789915966386555,0,0,0.0,0.0,0.0,0.0,0.0,2.0
818,6,4.792592592592593,13,15,0.018337408312958436,2.5,0.0,0.0,0.0,18.0
736,7,5.419047619047619,5,10,0.01358695652173913,1.4285714285714286,0.0,0.0,0.0,12.0
1853,11,4.8172757475083055,6,3,0.0016189962223421479,0.2727272727272727,0.0,0.0,0.0,6.0
957,8,4.7974683544303796,17,26,0.027168234064785787,3.25,0.0,0.0,0.0,28.0
845,7,4.9338235294117645,12,15,0.01775147928994083,2.142857142857143,0.0,0.0,0.0,17.0
919,7,4.6265822784810124,14,24,0.026115342763873776,3.4285714285714284,0.11538461538461539,0.038461538461538464,0.057692307692307696,26.0
950,7,5.149659863945578,9,9,0.009473684210526316,1.2857142857142858,0.0,0.0,0.0,12.0
1302,11,4.773148148148148,7,8,0.006144393241167435,0.7272727272727273,0.0,0.0,0.0,9.0
709,6,4.614754098360656,9,10,0.014104372355430184,1.6666666666666667,0.0,0.0,0.0,11.0
958,10,5.392857142857143,18,24,0.025052192066805846,2.4,0.3923076923076923,0.11538461538461539,0.1783216783216783,26.0
1617,12,4.838345864661654,12,11,0.006802721088435374,0.9166666666666666,0.16666666666666666,0.08333333333333333,0.1111111111111111,12.0
708,8,4.271317829457364,6,9,0.012711864406779662,1.125,0.0,0.0,0.0,10.0
886,4,5.634920634920635,9,10,0.011286681715575621,2.5,0.0,0.0,0.0,10.0
832,7,4.538461538461538,9,11,0.013221153846153846,1.5714285714285714,0.0,0.0,0.0,14.0
890,6,4.64625850340136,13,21,0.02359550561797753,3.5,0.47619047619047616,0.09523809523809523,0.15873015873015872,21.0
2572,15,4.867647058823529,6,5,0.0019440124416796269,0.3333333333333333,0.08333333333333333,0.16666666666666666,0.1111111111111111,6.0
1075,11,5.464968152866242,14,15,0.013953488372093023,1.3636363636363635,0.0,0.0,0.0,16.0
748,6,4.8,11,20,0.026737967914438502,3.3333333333333335,0.16666666666666666,0.047619047619047616,0.07407407407407407,21.0
1186,9,5.265193370165746,6,5,0.0042158516020236085,0.5555555555555556,0.0,0.0,0.0,8.0
1193,13,4.67005076142132,16,18,0.015088013411567477,1.3846153846153846,0.0,0.0,0.0,20.0
700,8,4.842105263157895,0,0,0.0,0.0,0.0,0.0,0.0,4.0
1018,7,5.434210526315789,3,2,0.0019646365422396855,0.2857142857142857,0.0,0.0,0.0,3.0
781,10,4.161971830985915,13,29,0.03713188220230474,2.9,0.4,0.13333333333333333,0.2,30.0
1128,9,4.848648648648648,3,2,0.0017730496453900709,0.2222222222222222,0.0,0.0,0.0,3.0
1193,7,4.668341708542713,7,8,0.006705783738474434,1.1428571428571428,0.0,0.0,0.0,12.0
916,6,4.628378378378378,6,8,0.008733624454148471,1.3333333333333333,0.0,0.0,0.0,9.0
1661,15,4.696428571428571,15,15,0.009030704394942806,1.0,0.0,0.0,0.0,19.0
1223,11,4.91919191919192,8,7,0.005723630417007359,0.6363636363636364,0.0,0.0,0.0,10.0
871,12,4.470198675496689,0,0,0.0,0.0,0.0,0.0,0.0,3.0
835,7,4.673758865248227,7,5,0.005988023952095809,0.7142857142857143,0.0,0.0,0.0,9.0
1445,10,4.925764192139738,6,11,0.007612456747404845,1.1,0.0,0.0,0.0,14.0
1056,9,4.988235294117647,10,12,0.011363636363636364,1.3333333333333333,0.0,0.0,0.0,12.0
894,7,5.748031496062992,10,16,0.017897091722595078,2.2857142857142856,0.38235294117647056,0.058823529411764705,0.10196078431372549,17.0
764,7,5.398230088495575,8,9,0.011780104712041885,1.2857142857142858,0.0,0.0,0.0,11.0
934,6,4.80794701986755,5,8,0.008565310492505354,1.3333333333333333,0.0,0.0,0.0,9.0
724,8,4.420634920634921,9,8,0.011049723756906077,1.0,0.0,0.0,0.0,14.0
1964,18,4.28080229226361,10,13,0.006619144602851324,0.7222222222222222,0.0,0.0,0.0,16.0
1367,17,5.123222748815166,12,16,0.011704462326261888,0.9411764705882353,0.0,0.0,0.0,18.0
883,8,4.639455782312925,12,23,0.026047565118912798,2.875,0.0,0.0,0.0,26.0
1800,10,5.0,17,24,0.013333333333333334,2.4,0.0,0.0,0.0,24.0
813,7,5.046153846153846,5,7,0.008610086100861008,1.0,0.1875,0.125,0.15000000000000002,8.0
